,dataset,algorithm,time_ms,instance
4183,identicos,BT,13.9976,instancias/identicos/n_26-i_1.in
4184,identicos,BT-F,6.2827,instancias/identicos/n_26-i_1.in
4185,identicos,BT-O-G,4184.63,instancias/identicos/n_26-i_1.in
4186,identicos,BT-O-C,684.993,instancias/identicos/n_26-i_1.in
4187,identicos,DP,0.015778,instancias/identicos/n_26-i_1.in
4188,identicos,FB,3899.21,instancias/identicos/n_27-i_2.in
4189,identicos,BT,22.6371,instancias/identicos/n_27-i_2.in
4190,identicos,BT-F,9.45887,instancias/identicos/n_27-i_2.in
4191,identicos,BT-O-G,8341.58,instancias/identicos/n_27-i_2.in
4192,identicos,BT-O-C,1357.8,instancias/identicos/n_27-i_2.in
4193,identicos,DP,0.019251,instancias/identicos/n_27-i_2.in
4194,identicos,FB,0.025555,instancias/identicos/n_9-i_1.in
4195,identicos,BT,0.017177,instancias/identicos/n_9-i_1.in
4196,identicos,BT-F,0.003192,instancias/identicos/n_9-i_1.in
4197,identicos,BT-O-G,0.041863,instancias/identicos/n_9-i_1.in
4198,identicos,BT-O-C,0.014831,instancias/identicos/n_9-i_1.in
4199,identicos,DP,0.005825,instancias/identicos/n_9-i_1.in
4200,identicos,FB,499.47,instancias/identicos/n_24-i_0.in
4201,identicos,BT,6.98161,instancias/identicos/n_24-i_0.in
4202,identicos,BT-F,2.22224,instancias/identicos/n_24-i_0.in
4203,identicos,BT-O-G,1034.9,instancias/identicos/n_24-i_0.in
4204,identicos,BT-O-C,172.481,instancias/identicos/n_24-i_0.in
4205,identicos,DP,0.018117,instancias/identicos/n_24-i_0.in
4206,low-M,FB,14.6947,instancias/low-M/n_19-i_1.in
4207,low-M,BT,0.032202,instancias/low-M/n_19-i_1.in
4208,low-M,BT-F,0.016181,instancias/low-M/n_19-i_1.in
4209,low-M,BT-O-G,0.296171,instancias/low-M/n_19-i_1.in
4210,low-M,BT-O-C,4.77651,instancias/low-M/n_19-i_1.in
4211,low-M,DP,0.025673,instancias/low-M/n_19-i_1.in
4212,low-M,FB,0.002937,instancias/low-M/n_5-i_1.in
4213,low-M,BT,0.00372,instancias/low-M/n_5-i_1.in
4214,low-M,BT-F,0.001596,instancias/low-M/n_5-i_1.in
4215,low-M,BT-O-G,0.004773,instancias/low-M/n_5-i_1.in
4216,low-M,BT-O-C,0.002245,instancias/low-M/n_5-i_1.in
4217,low-M,DP,0.007046,instancias/low-M/n_5-i_1.in
4218,low-M,FB,0.008723,instancias/low-M/n_7-i_1.in
4219,low-M,BT,0.00486,instancias/low-M/n_7-i_1.in
4220,low-M,BT-F,0.002236,instancias/low-M/n_7-i_1.in
4221,low-M,BT-O-G,0.006728,instancias/low-M/n_7-i_1.in
4222,low-M,BT-O-C,0.003422,instancias/low-M/n_7-i_1.in
4223,low-M,DP,0.007681,instancias/low-M/n_7-i_1.in
4224,low-M,FB,30.979,instancias/low-M/n_20-i_0.in
4225,low-M,BT,0.020693,instancias/low-M/n_20-i_0.in
4226,low-M,BT-F,0.060178,instancias/low-M/n_20-i_0.in
4227,low-M,BT-O-G,0.033171,instancias/low-M/n_20-i_0.in
4228,low-M,BT-O-C,9.58069,instancias/low-M/n_20-i_0.in
4229,low-M,DP,0.032324,instancias/low-M/n_20-i_0.in
4230,low-M,FB,0.043952,instancias/low-M/n_10-i_1.in
4231,low-M,BT,0.009026,instancias/low-M/n_10-i_1.in
4232,low-M,BT-F,0.003533,instancias/low-M/n_10-i_1.in
4233,low-M,BT-O-G,0.014614,instancias/low-M/n_10-i_1.in
4234,low-M,BT-O-C,0.013498,instancias/low-M/n_10-i_1.in
4235,low-M,DP,0.017535,instancias/low-M/n_10-i_1.in
4236,low-M,FB,115.886,instancias/low-M/n_22-i_1.in
4237,low-M,BT,0.063786,instancias/low-M/n_22-i_1.in
4238,low-M,BT-F,0.017993,instancias/low-M/n_22-i_1.in
4239,low-M,BT-O-G,3.55387,instancias/low-M/n_22-i_1.in
4240,low-M,BT-O-C,37.324,instancias/low-M/n_22-i_1.in
4241,low-M,DP,0.026147,instancias/low-M/n_22-i_1.in
4242,low-M,FB,0.600106,instancias/low-M/n_14-i_2.in
4243,low-M,BT,0.016129,instancias/low-M/n_14-i_2.in
4244,low-M,BT-F,0.00726,instancias/low-M/n_14-i_2.in
4245,low-M,BT-O-G,0.032838,instancias/low-M/n_14-i_2.in
4246,low-M,BT-O-C,0.150758,instancias/low-M/n_14-i_2.in
4247,low-M,DP,0.019285,instancias/low-M/n_14-i_2.in
4248,low-M,FB,0.017355,instancias/low-M/n_8-i_0.in
4249,low-M,BT,0.006304,instancias/low-M/n_8-i_0.in
4250,low-M,BT-F,0.003288,instancias/low-M/n_8-i_0.in
4251,low-M,BT-O-G,0.009287,instancias/low-M/n_8-i_0.in
4252,low-M,BT-O-C,0.006495,instancias/low-M/n_8-i_0.in
4253,low-M,DP,0.010643,instancias/low-M/n_8-i_0.in
4254,low-M,FB,0.024067,instancias/low-M/n_9-i_2.in
4255,low-M,BT,0.010141,instancias/low-M/n_9-i_2.in
4256,low-M,BT-F,0.003941,instancias/low-M/n_9-i_2.in
4257,low-M,BT-O-G,0.01448,instancias/low-M/n_9-i_2.in
4258,low-M,BT-O-C,0.007531,instancias/low-M/n_9-i_2.in
4259,low-M,DP,0.012265,instancias/low-M/n_9-i_2.in
4260,low-M,FB,1.22657,instancias/low-M/n_15-i_1.in
4261,low-M,BT,0.013432,instancias/low-M/n_15-i_1.in
4262,low-M,BT-F,0.009116,instancias/low-M/n_15-i_1.in
4263,low-M,BT-O-G,0.01794,instancias/low-M/n_15-i_1.in
4264,low-M,BT-O-C,0.329147,instancias/low-M/n_15-i_1.in
4265,low-M,DP,0.02972,instancias/low-M/n_15-i_1.in
4266,low-M,FB,8.46387,instancias/low-M/n_18-i_0.in
4267,low-M,BT,0.049999,instancias/low-M/n_18-i_0.in
4268,low-M,BT-F,0.011333,instancias/low-M/n_18-i_0.in
4269,low-M,BT-O-G,0.806523,instancias/low-M/n_18-i_0.in
4270,low-M,BT-O-C,2.13779,instancias/low-M/n_18-i_0.in
4271,low-M,DP,0.022778,instancias/low-M/n_18-i_0.in
4272,low-M,FB,1834.82,instancias/low-M/n_26-i_0.in
4273,low-M,BT,0.048108,instancias/low-M/n_26-i_0.in
4274,low-M,BT-F,0.061266,instancias/low-M/n_26-i_0.in
4275,low-M,BT-O-G,0.204027,instancias/low-M/n_26-i_0.in
4276,low-M,BT-O-C,584.661,instancias/low-M/n_26-i_0.in
4277,low-M,DP,0.038209,instancias/low-M/n_26-i_0.in
4278,low-M,FB,8.12678,instancias/low-M/n_18-i_2.in
4279,low-M,BT,0.036042,instancias/low-M/n_18-i_2.in
4280,low-M,BT-F,0.008691,instancias/low-M/n_18-i_2.in
4281,low-M,BT-O-G,4.62721,instancias/low-M/n_18-i_2.in
4282,low-M,BT-O-C,2.99619,instancias/low-M/n_18-i_2.in
4283,low-M,DP,0.019287,instancias/low-M/n_18-i_2.in
4284,low-M,FB,59.6347,instancias/low-M/n_21-i_2.in
4285,low-M,BT,0.03899,instancias/low-M/n_21-i_2.in
4286,low-M,BT-F,0.020457,instancias/low-M/n_21-i_2.in
4287,low-M,BT-O-G,3.93847,instancias/low-M/n_21-i_2.in
4288,low-M,BT-O-C,18.1869,instancias/low-M/n_21-i_2.in
4289,low-M,DP,0.028422,instancias/low-M/n_21-i_2.in
4290,low-M,FB,14547.2,instancias/low-M/n_29-i_1.in
4291,low-M,BT,0.116665,instancias/low-M/n_29-i_1.in
4292,low-M,BT-F,0.068715,instancias/low-M/n_29-i_1.in
4293,low-M,BT-O-G,20.0893,instancias/low-M/n_29-i_1.in
4294,low-M,BT-O-C,4648.09,instancias/low-M/n_29-i_1.in
4295,low-M,DP,0.044175,instancias/low-M/n_29-i_1.in
4296,low-M,FB,0.080471,instancias/low-M/n_11-i_0.in
4297,low-M,BT,0.024136,instancias/low-M/n_11-i_0.in
4298,low-M,BT-F,0.004223,instancias/low-M/n_11-i_0.in
4299,low-M,BT-O-G,0.334848,instancias/low-M/n_11-i_0.in
4300,low-M,BT-O-C,0.022775,instancias/low-M/n_11-i_0.in
4301,low-M,DP,0.013987,instancias/low-M/n_11-i_0.in
4302,low-M,FB,1796.03,instancias/low-M/n_26-i_2.in
4303,low-M,BT,0.083403,instancias/low-M/n_26-i_2.in
4304,low-M,BT-F,0.038233,instancias/low-M/n_26-i_2.in
4305,low-M,BT-O-G,329.305,instancias/low-M/n_26-i_2.in
4306,low-M,BT-O-C,591.483,instancias/low-M/n_26-i_2.in
4307,low-M,DP,0.03695,instancias/low-M/n_26-i_2.in
4308,low-M,FB,227.672,instancias/low-M/n_23-i_2.in
4309,low-M,BT,0.223173,instancias/low-M/n_23-i_2.in
4310,low-M,BT-F,0.028283,instancias/low-M/n_23-i_2.in
4311,low-M,BT-O-G,296.206,instancias/low-M/n_23-i_2.in
4312,low-M,BT-O-C,74.2223,instancias/low-M/n_23-i_2.in
4313,low-M,DP,0.035812,instancias/low-M/n_23-i_2.in
4314,low-M,FB,0.01394,instancias/low-M/n_8-i_1.in
4315,low-M,BT,0.006744,instancias/low-M/n_8-i_1.in
4316,low-M,BT-F,0.00232,instancias/low-M/n_8-i_1.in
4317,low-M,BT-O-G,0.009637,instancias/low-M/n_8-i_1.in
4318,low-M,BT-O-C,0.004788,instancias/low-M/n_8-i_1.in
4319,low-M,DP,0.009849,instancias/low-M/n_8-i_1.in
4320,low-M,FB,29016.8,instancias/low-M/n_30-i_2.in
4321,low-M,BT,0.112643,instancias/low-M/n_30-i_2.in
4322,low-M,BT-F,0.037976,instancias/low-M/n_30-i_2.in
4323,low-M,BT-O-G,4.72785,instancias/low-M/n_30-i_2.in
4324,low-M,BT-O-C,9437.93,instancias/low-M/n_30-i_2.in
4325,low-M,DP,0.03846,instancias/low-M/n_30-i_2.in
4326,low-M,FB,3679.03,instancias/low-M/n_27-i_1.in
4327,low-M,BT,0.369499,instancias/low-M/n_27-i_1.in
4328,low-M,BT-F,0.061924,instancias/low-M/n_27-i_1.in
4329,low-M,BT-O-G,579.957,instancias/low-M/n_27-i_1.in
4330,low-M,BT-O-C,1168.57,instancias/low-M/n_27-i_1.in
4331,low-M,DP,0.038266,instancias/low-M/n_27-i_1.in
4332,low-M,FB,30.024,instancias/low-M/n_20-i_1.in
4333,low-M,BT,0.018673,instancias/low-M/n_20-i_1.in
4334,low-M,BT-F,0.01479,instancias/low-M/n_20-i_1.in
4335,low-M,BT-O-G,0.023866,instancias/low-M/n_20-i_1.in
4336,low-M,BT-O-C,10.5789,instancias/low-M/n_20-i_1.in
4337,low-M,DP,0.045746,instancias/low-M/n_20-i_1.in
4338,low-M,FB,0.014206,instancias/low-M/n_8-i_2.in
4339,low-M,BT,0.007925,instancias/low-M/n_8-i_2.in
4340,low-M,BT-F,0.003051,instancias/low-M/n_8-i_2.in
4341,low-M,BT-O-G,0.014297,instancias/low-M/n_8-i_2.in
4342,low-M,BT-O-C,0.005133,instancias/low-M/n_8-i_2.in
4343,low-M,DP,0.01012,instancias/low-M/n_8-i_2.in
4344,low-M,FB,0.31177,instancias/low-M/n_13-i_1.in
4345,low-M,BT,0.022338,instancias/low-M/n_13-i_1.in
4346,low-M,BT-F,0.005161,instancias/low-M/n_13-i_1.in
4347,low-M,BT-O-G,0.129442,instancias/low-M/n_13-i_1.in
4348,low-M,BT-O-C,0.082288,instancias/low-M/n_13-i_1.in
4349,low-M,DP,0.016902,instancias/low-M/n_13-i_1.in
4350,low-M,FB,0.628862,instancias/low-M/n_14-i_1.in
4351,low-M,BT,0.02175,instancias/low-M/n_14-i_1.in
4352,low-M,BT-F,0.006377,instancias/low-M/n_14-i_1.in
4353,low-M,BT-O-G,0.055721,instancias/low-M/n_14-i_1.in
4354,low-M,BT-O-C,0.158147,instancias/low-M/n_14-i_1.in
4355,low-M,DP,0.016077,instancias/low-M/n_14-i_1.in
4356,low-M,FB,29125.7,instancias/low-M/n_30-i_1.in
4357,low-M,BT,0.338065,instancias/low-M/n_30-i_1.in
4358,low-M,BT-F,0.063377,instancias/low-M/n_30-i_1.in
4359,low-M,BT-O-G,3219.62,instancias/low-M/n_30-i_1.in
4360,low-M,BT-O-C,9543.09,instancias/low-M/n_30-i_1.in
4361,low-M,DP,0.041399,instancias/low-M/n_30-i_1.in
4362,low-M,FB,1.08504,instancias/low-M/n_15-i_0.in
4363,low-M,BT,0.01416,instancias/low-M/n_15-i_0.in
4364,low-M,BT-F,0.00976,instancias/low-M/n_15-i_0.in
4365,low-M,BT-O-G,0.01486,instancias/low-M/n_15-i_0.in
4366,low-M,BT-O-C,0.277928,instancias/low-M/n_15-i_0.in
4367,low-M,DP,0.0201,instancias/low-M/n_15-i_0.in
4368,low-M,FB,229.206,instancias/low-M/n_23-i_1.in
4369,low-M,BT,0.01988,instancias/low-M/n_23-i_1.in
4370,low-M,BT-F,0.023496,instancias/low-M/n_23-i_1.in
4371,low-M,BT-O-G,0.038392,instancias/low-M/n_23-i_1.in
4372,low-M,BT-O-C,74.8188,instancias/low-M/n_23-i_1.in
4373,low-M,DP,0.032155,instancias/low-M/n_23-i_1.in
4374,low-M,FB,455.809,instancias/low-M/n_24-i_1.in
4375,low-M,BT,0.029682,instancias/low-M/n_24-i_1.in
4376,low-M,BT-F,0.032439,instancias/low-M/n_24-i_1.in
4377,low-M,BT-O-G,0.048796,instancias/low-M/n_24-i_1.in
4378,low-M,BT-O-C,149.303,instancias/low-M/n_24-i_1.in
4379,low-M,DP,0.035385,instancias/low-M/n_24-i_1.in
4380,low-M,FB,14038.5,instancias/low-M/n_29-i_0.in
4381,low-M,BT,0.112126,instancias/low-M/n_29-i_0.in
4382,low-M,BT-F,0.06566,instancias/low-M/n_29-i_0.in
4383,low-M,BT-O-G,26.5789,instancias/low-M/n_29-i_0.in
4384,low-M,BT-O-C,4468.24,instancias/low-M/n_29-i_0.in
4385,low-M,DP,0.043603,instancias/low-M/n_29-i_0.in
4386,low-M,FB,853.281,instancias/low-M/n_25-i_1.in
4387,low-M,BT,0.023384,instancias/low-M/n_25-i_1.in
4388,low-M,BT-F,0.037354,instancias/low-M/n_25-i_1.in
4389,low-M,BT-O-G,0.033995,instancias/low-M/n_25-i_1.in
4390,low-M,BT-O-C,278.105,instancias/low-M/n_25-i_1.in
4391,low-M,DP,0.034773,instancias/low-M/n_25-i_1.in
4392,low-M,FB,16.8056,instancias/low-M/n_19-i_2.in
4393,low-M,BT,0.056259,instancias/low-M/n_19-i_2.in
4394,low-M,BT-F,0.015325,instancias/low-M/n_19-i_2.in
4395,low-M,BT-O-G,0.672123,instancias/low-M/n_19-i_2.in
4396,low-M,BT-O-C,5.92968,instancias/low-M/n_19-i_2.in
4397,low-M,DP,0.03663,instancias/low-M/n_19-i_2.in
4398,low-M,FB,0.007578,instancias/low-M/n_6-i_1.in
4399,low-M,BT,0.007958,instancias/low-M/n_6-i_1.in
4400,low-M,BT-F,0.00281,instancias/low-M/n_6-i_1.in
4401,low-M,BT-O-G,0.010291,instancias/low-M/n_6-i_1.in
4402,low-M,BT-O-C,0.003708,instancias/low-M/n_6-i_1.in
4403,low-M,DP,0.011056,instancias/low-M/n_6-i_1.in
4404,low-M,FB,3410.17,instancias/low-M/n_27-i_0.in
4405,low-M,BT,0.160373,instancias/low-M/n_27-i_0.in
4406,low-M,BT-F,0.032837,instancias/low-M/n_27-i_0.in
4407,low-M,BT-O-G,244.984,instancias/low-M/n_27-i_0.in
4408,low-M,BT-O-C,1109.46,instancias/low-M/n_27-i_0.in
4409,low-M,DP,0.033407,instancias/low-M/n_27-i_0.in
4410,low-M,FB,2.11148,instancias/low-M/n_16-i_1.in
4411,low-M,BT,0.023359,instancias/low-M/n_16-i_1.in
4412,low-M,BT-F,0.007336,instancias/low-M/n_16-i_1.in
4413,low-M,BT-O-G,0.065852,instancias/low-M/n_16-i_1.in
4414,low-M,BT-O-C,0.559128,instancias/low-M/n_16-i_1.in
4415,low-M,DP,0.021056,instancias/low-M/n_16-i_1.in
4416,low-M,FB,0.736455,instancias/low-M/n_14-i_0.in
4417,low-M,BT,0.04782,instancias/low-M/n_14-i_0.in
4418,low-M,BT-F,0.011023,instancias/low-M/n_14-i_0.in
4419,low-M,BT-O-G,0.822714,instancias/low-M/n_14-i_0.in
4420,low-M,BT-O-C,0.220498,instancias/low-M/n_14-i_0.in
4421,low-M,DP,0.026253,instancias/low-M/n_14-i_0.in
4422,low-M,FB,0.070005,instancias/low-M/n_10-i_0.in
4423,low-M,BT,0.013641,instancias/low-M/n_10-i_0.in
4424,low-M,BT-F,0.006721,instancias/low-M/n_10-i_0.in
4425,low-M,BT-O-G,0.016265,instancias/low-M/n_10-i_0.in
4426,low-M,BT-O-C,0.018683,instancias/low-M/n_10-i_0.in
4427,low-M,DP,0.0217,instancias/low-M/n_10-i_0.in
4428,low-M,FB,6782.36,instancias/low-M/n_28-i_2.in
4429,low-M,BT,0.028952,instancias/low-M/n_28-i_2.in
4430,low-M,BT-F,0.081864,instancias/low-M/n_28-i_2.in
4431,low-M,BT-O-G,0.037386,instancias/low-M/n_28-i_2.in
4432,low-M,BT-O-C,2202.86,instancias/low-M/n_28-i_2.in
4433,low-M,DP,0.046111,instancias/low-M/n_28-i_2.in
4434,low-M,FB,115.816,instancias/low-M/n_22-i_2.in
4435,low-M,BT,0.110239,instancias/low-M/n_22-i_2.in
4436,low-M,BT-F,0.028509,instancias/low-M/n_22-i_2.in
4437,low-M,BT-O-G,12.0997,instancias/low-M/n_22-i_2.in
4438,low-M,BT-O-C,36.0156,instancias/low-M/n_22-i_2.in
4439,low-M,DP,0.031372,instancias/low-M/n_22-i_2.in
4440,low-M,FB,30.0213,instancias/low-M/n_20-i_2.in
4441,low-M,BT,0.024007,instancias/low-M/n_20-i_2.in
4442,low-M,BT-F,0.014052,instancias/low-M/n_20-i_2.in
4443,low-M,BT-O-G,0.067004,instancias/low-M/n_20-i_2.in
4444,low-M,BT-O-C,9.83741,instancias/low-M/n_20-i_2.in
4445,low-M,DP,0.028661,instancias/low-M/n_20-i_2.in
4446,low-M,FB,0.144384,instancias/low-M/n_12-i_2.in
4447,low-M,BT,0.013649,instancias/low-M/n_12-i_2.in
4448,low-M,BT-F,0.005353,instancias/low-M/n_12-i_2.in
4449,low-M,BT-O-G,0.028608,instancias/low-M/n_12-i_2.in
4450,low-M,BT-O-C,0.064176,instancias/low-M/n_12-i_2.in
4451,low-M,DP,0.017958,instancias/low-M/n_12-i_2.in
4452,low-M,FB,0.003861,instancias/low-M/n_5-i_2.in
4453,low-M,BT,0.004452,instancias/low-M/n_5-i_2.in
4454,low-M,BT-F,0.001589,instancias/low-M/n_5-i_2.in
4455,low-M,BT-O-G,0.004106,instancias/low-M/n_5-i_2.in
4456,low-M,BT-O-C,0.002854,instancias/low-M/n_5-i_2.in
4457,low-M,DP,0.007545,instancias/low-M/n_5-i_2.in
4458,low-M,FB,0.18764,instancias/low-M/n_12-i_0.in
4459,low-M,BT,0.011798,instancias/low-M/n_12-i_0.in
4460,low-M,BT-F,0.007319,instancias/low-M/n_12-i_0.in
4461,low-M,BT-O-G,0.021295,instancias/low-M/n_12-i_0.in
4462,low-M,BT-O-C,0.054416,instancias/low-M/n_12-i_0.in
4463,low-M,DP,0.022934,instancias/low-M/n_12-i_0.in
4464,low-M,FB,2.87081,instancias/low-M/n_16-i_2.in
4465,low-M,BT,0.021974,instancias/low-M/n_16-i_2.in
4466,low-M,BT-F,0.014601,instancias/low-M/n_16-i_2.in
4467,low-M,BT-O-G,0.023052,instancias/low-M/n_16-i_2.in
4468,low-M,BT-O-C,0.812219,instancias/low-M/n_16-i_2.in
4469,low-M,DP,0.028945,instancias/low-M/n_16-i_2.in
4470,low-M,FB,428.284,instancias/low-M/n_24-i_2.in
4471,low-M,BT,0.021253,instancias/low-M/n_24-i_2.in
4472,low-M,BT-F,0.037826,instancias/low-M/n_24-i_2.in
4473,low-M,BT-O-G,0.022708,instancias/low-M/n_24-i_2.in
4474,low-M,BT-O-C,143.002,instancias/low-M/n_24-i_2.in
4475,low-M,DP,0.035474,instancias/low-M/n_24-i_2.in
4476,low-M,FB,0.007788,instancias/low-M/n_7-i_0.in
4477,low-M,BT,0.010416,instancias/low-M/n_7-i_0.in
4478,low-M,BT-F,0.002988,instancias/low-M/n_7-i_0.in
4479,low-M,BT-O-G,0.020176,instancias/low-M/n_7-i_0.in
4480,low-M,BT-O-C,0.006048,instancias/low-M/n_7-i_0.in
4481,low-M,DP,0.011721,instancias/low-M/n_7-i_0.in
4482,low-M,FB,6792.08,instancias/low-M/n_28-i_1.in
4483,low-M,BT,0.038338,instancias/low-M/n_28-i_1.in
4484,low-M,BT-F,0.045894,instancias/low-M/n_28-i_1.in
4485,low-M,BT-O-G,0.18497,instancias/low-M/n_28-i_1.in
4486,low-M,BT-O-C,2193.07,instancias/low-M/n_28-i_1.in
4487,low-M,DP,0.039001,instancias/low-M/n_28-i_1.in
4488,low-M,FB,6817.37,instancias/low-M/n_28-i_0.in
4489,low-M,BT,0.026902,instancias/low-M/n_28-i_0.in
4490,low-M,BT-F,0.076742,instancias/low-M/n_28-i_0.in
4491,low-M,BT-O-G,0.040908,instancias/low-M/n_28-i_0.in
4492,low-M,BT-O-C,2196.9,instancias/low-M/n_28-i_0.in
4493,low-M,DP,0.039865,instancias/low-M/n_28-i_0.in
4494,low-M,FB,56.0823,instancias/low-M/n_21-i_1.in
4495,low-M,BT,0.025565,instancias/low-M/n_21-i_1.in
4496,low-M,BT-F,0.01715,instancias/low-M/n_21-i_1.in
4497,low-M,BT-O-G,0.071521,instancias/low-M/n_21-i_1.in
4498,low-M,BT-O-C,21.9876,instancias/low-M/n_21-i_1.in
4499,low-M,DP,0.027828,instancias/low-M/n_21-i_1.in
4500,low-M,FB,7.72117,instancias/low-M/n_18-i_1.in
4501,low-M,BT,0.023351,instancias/low-M/n_18-i_1.in
4502,low-M,BT-F,0.012508,instancias/low-M/n_18-i_1.in
4503,low-M,BT-O-G,0.083324,instancias/low-M/n_18-i_1.in
4504,low-M,BT-O-C,2.76063,instancias/low-M/n_18-i_1.in
4505,low-M,DP,0.027678,instancias/low-M/n_18-i_1.in
4506,low-M,FB,1.11435,instancias/low-M/n_15-i_2.in
4507,low-M,BT,0.034366,instancias/low-M/n_15-i_2.in
4508,low-M,BT-F,0.013544,instancias/low-M/n_15-i_2.in
4509,low-M,BT-O-G,0.153892,instancias/low-M/n_15-i_2.in
4510,low-M,BT-O-C,0.458078,instancias/low-M/n_15-i_2.in
4511,low-M,DP,0.041155,instancias/low-M/n_15-i_2.in
4512,low-M,FB,0.005885,instancias/low-M/n_6-i_2.in
4513,low-M,BT,0.005659,instancias/low-M/n_6-i_2.in
4514,low-M,BT-F,0.001904,instancias/low-M/n_6-i_2.in
4515,low-M,BT-O-G,0.007144,instancias/low-M/n_6-i_2.in
4516,low-M,BT-O-C,0.003621,instancias/low-M/n_6-i_2.in
4517,low-M,DP,0.008597,instancias/low-M/n_6-i_2.in
4518,low-M,FB,863.847,instancias/low-M/n_25-i_2.in
4519,low-M,BT,0.06367,instancias/low-M/n_25-i_2.in
4520,low-M,BT-F,0.031867,instancias/low-M/n_25-i_2.in
4521,low-M,BT-O-G,75.9181,instancias/low-M/n_25-i_2.in
4522,low-M,BT-O-C,281.435,instancias/low-M/n_25-i_2.in
4523,low-M,DP,0.035658,instancias/low-M/n_25-i_2.in
4524,low-M,FB,1.84986,instancias/low-M/n_16-i_0.in
4525,low-M,BT,0.024181,instancias/low-M/n_16-i_0.in
4526,low-M,BT-F,0.009593,instancias/low-M/n_16-i_0.in
4527,low-M,BT-O-G,0.08463,instancias/low-M/n_16-i_0.in
4528,low-M,BT-O-C,0.662417,instancias/low-M/n_16-i_0.in
4529,low-M,DP,0.026072,instancias/low-M/n_16-i_0.in
4530,low-M,FB,0.004275,instancias/low-M/n_5-i_0.in
4531,low-M,BT,0.005801,instancias/low-M/n_5-i_0.in
4532,low-M,BT-F,0.002395,instancias/low-M/n_5-i_0.in
4533,low-M,BT-O-G,0.008415,instancias/low-M/n_5-i_0.in
4534,low-M,BT-O-C,0.00419,instancias/low-M/n_5-i_0.in
4535,low-M,DP,0.010842,instancias/low-M/n_5-i_0.in
4536,low-M,FB,19.9822,instancias/low-M/n_19-i_0.in
4537,low-M,BT,0.027105,instancias/low-M/n_19-i_0.in
4538,low-M,BT-F,0.012465,instancias/low-M/n_19-i_0.in
4539,low-M,BT-O-G,0.040414,instancias/low-M/n_19-i_0.in
4540,low-M,BT-O-C,5.69052,instancias/low-M/n_19-i_0.in
4541,low-M,DP,0.023249,instancias/low-M/n_19-i_0.in
4542,low-M,FB,4.26075,instancias/low-M/n_17-i_1.in
4543,low-M,BT,0.015309,instancias/low-M/n_17-i_1.in
4544,low-M,BT-F,0.011971,instancias/low-M/n_17-i_1.in
4545,low-M,BT-O-G,0.020129,instancias/low-M/n_17-i_1.in
4546,low-M,BT-O-C,1.54875,instancias/low-M/n_17-i_1.in
4547,low-M,DP,0.031611,instancias/low-M/n_17-i_1.in
4548,low-M,FB,114.629,instancias/low-M/n_22-i_0.in
4549,low-M,BT,0.018651,instancias/low-M/n_22-i_0.in
4550,low-M,BT-F,0.029274,instancias/low-M/n_22-i_0.in
4551,low-M,BT-O-G,0.023278,instancias/low-M/n_22-i_0.in
4552,low-M,BT-O-C,38.7796,instancias/low-M/n_22-i_0.in
4553,low-M,DP,0.070102,instancias/low-M/n_22-i_0.in
4554,low-M,FB,0.012307,instancias/low-M/n_7-i_2.in
4555,low-M,BT,0.008069,instancias/low-M/n_7-i_2.in
4556,low-M,BT-F,0.002298,instancias/low-M/n_7-i_2.in
4557,low-M,BT-O-G,0.008804,instancias/low-M/n_7-i_2.in
4558,low-M,BT-O-C,0.003446,instancias/low-M/n_7-i_2.in
4559,low-M,DP,0.010696,instancias/low-M/n_7-i_2.in
4560,low-M,FB,0.085941,instancias/low-M/n_11-i_1.in
4561,low-M,BT,0.024696,instancias/low-M/n_11-i_1.in
4562,low-M,BT-F,0.005135,instancias/low-M/n_11-i_1.in
4563,low-M,BT-O-G,0.167371,instancias/low-M/n_11-i_1.in
