,dataset,algorithm,time_ms,instance
1664,grupos,BT,0.337898,instancias/grupos/n_17-grupos_7-i_1.in
1665,grupos,DP,0.012777,instancias/grupos/n_17-grupos_7-i_1.in
1666,grupos,BT,0.193509,instancias/grupos/n_16-grupos_15-i_1.in
1667,grupos,DP,0.022741,instancias/grupos/n_16-grupos_15-i_1.in
1668,grupos,BT,1.06674,instancias/grupos/n_20-grupos_7-i_1.in
1669,grupos,DP,0.016102,instancias/grupos/n_20-grupos_7-i_1.in
1670,grupos,BT,2.14034,instancias/grupos/n_22-grupos_10-i_2.in
1671,grupos,DP,0.027715,instancias/grupos/n_22-grupos_10-i_2.in
1672,grupos,BT,0.230343,instancias/grupos/n_16-grupos_10-i_2.in
1673,grupos,DP,0.014303,instancias/grupos/n_16-grupos_10-i_2.in
1674,grupos,BT,0.010452,instancias/grupos/n_8-grupos_7-i_0.in
1675,grupos,DP,0.004421,instancias/grupos/n_8-grupos_7-i_0.in
1676,grupos,BT,2.7206,instancias/grupos/n_24-grupos_6-i_0.in
1677,grupos,DP,0.023712,instancias/grupos/n_24-grupos_6-i_0.in
1678,grupos,BT,0.05739,instancias/grupos/n_13-grupos_7-i_0.in
1679,grupos,DP,0.009274,instancias/grupos/n_13-grupos_7-i_0.in
1680,grupos,BT,3.49247,instancias/grupos/n_24-grupos_17-i_2.in
1681,grupos,DP,0.048131,instancias/grupos/n_24-grupos_17-i_2.in
1682,grupos,BT,0.004824,instancias/grupos/n_5-grupos_2-i_1.in
1683,grupos,DP,0.002332,instancias/grupos/n_5-grupos_2-i_1.in
1684,grupos,BT,0.352089,instancias/grupos/n_17-grupos_2-i_0.in
1685,grupos,DP,0.00738,instancias/grupos/n_17-grupos_2-i_0.in
1686,grupos,BT,2.06283,instancias/grupos/n_22-grupos_6-i_1.in
1687,grupos,DP,0.018614,instancias/grupos/n_22-grupos_6-i_1.in
1688,grupos,BT,0.9875,instancias/grupos/n_21-grupos_19-i_0.in
1689,grupos,DP,0.041953,instancias/grupos/n_21-grupos_19-i_0.in
1690,grupos,BT,0.089671,instancias/grupos/n_14-grupos_3-i_0.in
1691,grupos,DP,0.034771,instancias/grupos/n_14-grupos_3-i_0.in
1692,grupos,BT,5.61697,instancias/grupos/n_25-grupos_9-i_0.in
1693,grupos,DP,0.030396,instancias/grupos/n_25-grupos_9-i_0.in
1694,grupos,BT,0.091084,instancias/grupos/n_14-grupos_9-i_1.in
1695,grupos,DP,0.012348,instancias/grupos/n_14-grupos_9-i_1.in
1696,grupos,BT,0.683488,instancias/grupos/n_20-grupos_2-i_0.in
1697,grupos,DP,0.008587,instancias/grupos/n_20-grupos_2-i_0.in
1698,grupos,BT,2.11368,instancias/grupos/n_21-grupos_12-i_1.in
1699,grupos,DP,0.028149,instancias/grupos/n_21-grupos_12-i_1.in
1700,grupos,BT,10.7104,instancias/grupos/n_25-grupos_24-i_0.in
1701,grupos,DP,0.1113,instancias/grupos/n_25-grupos_24-i_0.in
1702,grupos,BT,0.364835,instancias/grupos/n_17-grupos_12-i_0.in
1703,grupos,DP,0.019697,instancias/grupos/n_17-grupos_12-i_0.in
1704,grupos,BT,1.29286,instancias/grupos/n_22-grupos_22-i_2.in
1705,grupos,DP,0.059024,instancias/grupos/n_22-grupos_22-i_2.in
1706,grupos,BT,3.32581,instancias/grupos/n_23-grupos_8-i_1.in
1707,grupos,DP,0.027237,instancias/grupos/n_23-grupos_8-i_1.in
1708,grupos,BT,0.140772,instancias/grupos/n_16-grupos_11-i_1.in
1709,grupos,DP,0.018539,instancias/grupos/n_16-grupos_11-i_1.in
1710,grupos,BT,4.04944,instancias/grupos/n_23-grupos_15-i_1.in
1711,grupos,DP,0.043032,instancias/grupos/n_23-grupos_15-i_1.in
1712,grupos,BT,0.02207,instancias/grupos/n_10-grupos_4-i_2.in
1713,grupos,DP,0.004773,instancias/grupos/n_10-grupos_4-i_2.in
1714,grupos,BT,1.68531,instancias/grupos/n_22-grupos_19-i_2.in
1715,grupos,DP,0.051041,instancias/grupos/n_22-grupos_19-i_2.in
1716,grupos,BT,2.22425,instancias/grupos/n_22-grupos_2-i_1.in
1717,grupos,DP,0.011168,instancias/grupos/n_22-grupos_2-i_1.in
1718,grupos,BT,0.017531,instancias/grupos/n_9-grupos_4-i_0.in
1719,grupos,DP,0.005142,instancias/grupos/n_9-grupos_4-i_0.in
1720,grupos,BT,0.042546,instancias/grupos/n_12-grupos_4-i_1.in
1721,grupos,DP,0.007994,instancias/grupos/n_12-grupos_4-i_1.in
1722,grupos,BT,1.80153,instancias/grupos/n_22-grupos_8-i_2.in
1723,grupos,DP,0.024187,instancias/grupos/n_22-grupos_8-i_2.in
1724,grupos,BT,1.44339,instancias/grupos/n_22-grupos_11-i_1.in
1725,grupos,DP,0.051239,instancias/grupos/n_22-grupos_11-i_1.in
1726,grupos,BT,0.045712,instancias/grupos/n_12-grupos_3-i_1.in
1727,grupos,DP,0.006063,instancias/grupos/n_12-grupos_3-i_1.in
1728,grupos,BT,0.699576,instancias/grupos/n_20-grupos_5-i_0.in
1729,grupos,DP,0.015837,instancias/grupos/n_20-grupos_5-i_0.in
1730,grupos,BT,0.950354,instancias/grupos/n_20-grupos_12-i_1.in
1731,grupos,DP,0.024584,instancias/grupos/n_20-grupos_12-i_1.in
1732,grupos,BT,0.041411,instancias/grupos/n_10-grupos_9-i_0.in
1733,grupos,DP,0.007833,instancias/grupos/n_10-grupos_9-i_0.in
1734,grupos,BT,2.46183,instancias/grupos/n_24-grupos_10-i_0.in
1735,grupos,DP,0.035219,instancias/grupos/n_24-grupos_10-i_0.in
1736,grupos,BT,2.95875,instancias/grupos/n_23-grupos_4-i_0.in
1737,grupos,DP,0.015587,instancias/grupos/n_23-grupos_4-i_0.in
1738,grupos,BT,1.60246,instancias/grupos/n_21-grupos_9-i_1.in
1739,grupos,DP,0.033786,instancias/grupos/n_21-grupos_9-i_1.in
1740,grupos,BT,0.136951,instancias/grupos/n_16-grupos_16-i_1.in
1741,grupos,DP,0.025794,instancias/grupos/n_16-grupos_16-i_1.in
1742,grupos,BT,0.064793,instancias/grupos/n_14-grupos_14-i_2.in
1743,grupos,DP,0.018434,instancias/grupos/n_14-grupos_14-i_2.in
1744,grupos,BT,0.014449,instancias/grupos/n_9-grupos_7-i_2.in
1745,grupos,DP,0.006922,instancias/grupos/n_9-grupos_7-i_2.in
1746,grupos,BT,0.690015,instancias/grupos/n_20-grupos_15-i_0.in
1747,grupos,DP,0.032285,instancias/grupos/n_20-grupos_15-i_0.in
1748,grupos,BT,1.16989,instancias/grupos/n_20-grupos_6-i_0.in
1749,grupos,DP,0.015814,instancias/grupos/n_20-grupos_6-i_0.in
1750,grupos,BT,0.12789,instancias/grupos/n_15-grupos_8-i_0.in
1751,grupos,DP,0.01452,instancias/grupos/n_15-grupos_8-i_0.in
1752,grupos,BT,0.702108,instancias/grupos/n_19-grupos_2-i_1.in
1753,grupos,DP,0.008459,instancias/grupos/n_19-grupos_2-i_1.in
1754,grupos,BT,0.027546,instancias/grupos/n_11-grupos_9-i_0.in
1755,grupos,DP,0.008602,instancias/grupos/n_11-grupos_9-i_0.in
1756,grupos,BT,0.396608,instancias/grupos/n_18-grupos_14-i_2.in
1757,grupos,DP,0.026127,instancias/grupos/n_18-grupos_14-i_2.in
1758,grupos,BT,0.140225,instancias/grupos/n_15-grupos_5-i_1.in
1759,grupos,DP,0.009883,instancias/grupos/n_15-grupos_5-i_1.in
1760,grupos,BT,0.032779,instancias/grupos/n_11-grupos_4-i_2.in
1761,grupos,DP,0.006243,instancias/grupos/n_11-grupos_4-i_2.in
1762,grupos,BT,0.704666,instancias/grupos/n_20-grupos_1-i_2.in
1763,grupos,DP,0.006804,instancias/grupos/n_20-grupos_1-i_2.in
1764,grupos,BT,0.044833,instancias/grupos/n_12-grupos_12-i_2.in
1765,grupos,DP,0.012018,instancias/grupos/n_12-grupos_12-i_2.in
1766,grupos,BT,0.015003,instancias/grupos/n_9-grupos_2-i_0.in
1767,grupos,DP,0.00364,instancias/grupos/n_9-grupos_2-i_0.in
1768,grupos,BT,0.345082,instancias/grupos/n_18-grupos_17-i_2.in
1769,grupos,DP,0.03107,instancias/grupos/n_18-grupos_17-i_2.in
1770,grupos,BT,1.6195,instancias/grupos/n_21-grupos_18-i_2.in
1771,grupos,DP,0.040541,instancias/grupos/n_21-grupos_18-i_2.in
1772,grupos,BT,0.045958,instancias/grupos/n_12-grupos_3-i_0.in
1773,grupos,DP,0.006467,instancias/grupos/n_12-grupos_3-i_0.in
1774,grupos,BT,4.86449,instancias/grupos/n_24-grupos_11-i_1.in
1775,grupos,DP,0.03764,instancias/grupos/n_24-grupos_11-i_1.in
1776,grupos,BT,2.43381,instancias/grupos/n_23-grupos_23-i_1.in
1777,grupos,DP,0.069855,instancias/grupos/n_23-grupos_23-i_1.in
1778,grupos,BT,7.26296,instancias/grupos/n_25-grupos_13-i_1.in
1779,grupos,DP,0.045843,instancias/grupos/n_25-grupos_13-i_1.in
1780,grupos,BT,0.047586,instancias/grupos/n_12-grupos_9-i_2.in
1781,grupos,DP,0.009203,instancias/grupos/n_12-grupos_9-i_2.in
1782,grupos,BT,0.180323,instancias/grupos/n_15-grupos_5-i_0.in
1783,grupos,DP,0.00969,instancias/grupos/n_15-grupos_5-i_0.in
1784,grupos,BT,0.016908,instancias/grupos/n_9-grupos_2-i_1.in
1785,grupos,DP,0.003318,instancias/grupos/n_9-grupos_2-i_1.in
1786,grupos,BT,7.28861,instancias/grupos/n_25-grupos_2-i_0.in
1787,grupos,DP,0.012244,instancias/grupos/n_25-grupos_2-i_0.in
1788,grupos,BT,0.060336,instancias/grupos/n_13-grupos_9-i_2.in
1789,grupos,DP,0.011218,instancias/grupos/n_13-grupos_9-i_2.in
1790,grupos,BT,3.77322,instancias/grupos/n_24-grupos_3-i_1.in
1791,grupos,DP,0.01401,instancias/grupos/n_24-grupos_3-i_1.in
1792,grupos,BT,2.2442,instancias/grupos/n_22-grupos_4-i_0.in
1793,grupos,DP,0.015045,instancias/grupos/n_22-grupos_4-i_0.in
1794,grupos,BT,0.305472,instancias/grupos/n_16-grupos_16-i_0.in
1795,grupos,DP,0.027397,instancias/grupos/n_16-grupos_16-i_0.in
1796,grupos,BT,1.38057,instancias/grupos/n_21-grupos_11-i_2.in
1797,grupos,DP,0.027701,instancias/grupos/n_21-grupos_11-i_2.in
1798,grupos,BT,5.5713,instancias/grupos/n_24-grupos_3-i_0.in
1799,grupos,DP,0.01432,instancias/grupos/n_24-grupos_3-i_0.in
1800,grupos,BT,0.346387,instancias/grupos/n_17-grupos_6-i_1.in
1801,grupos,DP,0.012091,instancias/grupos/n_17-grupos_6-i_1.in
1802,grupos,BT,0.021402,instancias/grupos/n_10-grupos_8-i_2.in
1803,grupos,DP,0.006966,instancias/grupos/n_10-grupos_8-i_2.in
1804,grupos,BT,0.034936,instancias/grupos/n_10-grupos_10-i_0.in
1805,grupos,DP,0.008191,instancias/grupos/n_10-grupos_10-i_0.in
1806,grupos,BT,0.156649,instancias/grupos/n_15-grupos_7-i_2.in
1807,grupos,DP,0.012123,instancias/grupos/n_15-grupos_7-i_2.in
1808,grupos,BT,2.43589,instancias/grupos/n_22-grupos_14-i_2.in
1809,grupos,DP,0.044212,instancias/grupos/n_22-grupos_14-i_2.in
1810,grupos,BT,2.99187,instancias/grupos/n_24-grupos_14-i_0.in
1811,grupos,DP,0.041377,instancias/grupos/n_24-grupos_14-i_0.in
1812,grupos,BT,2.32242,instancias/grupos/n_23-grupos_14-i_0.in
1813,grupos,DP,0.03879,instancias/grupos/n_23-grupos_14-i_0.in
1814,grupos,BT,4.79158,instancias/grupos/n_24-grupos_15-i_0.in
1815,grupos,DP,0.041405,instancias/grupos/n_24-grupos_15-i_0.in
1816,grupos,BT,0.054208,instancias/grupos/n_13-grupos_6-i_1.in
1817,grupos,DP,0.008457,instancias/grupos/n_13-grupos_6-i_1.in
1818,grupos,BT,0.427261,instancias/grupos/n_18-grupos_3-i_1.in
1819,grupos,DP,0.010317,instancias/grupos/n_18-grupos_3-i_1.in
1820,grupos,BT,0.107909,instancias/grupos/n_15-grupos_12-i_1.in
1821,grupos,DP,0.016263,instancias/grupos/n_15-grupos_12-i_1.in
1822,grupos,BT,3.61959,instancias/grupos/n_24-grupos_19-i_2.in
1823,grupos,DP,0.055895,instancias/grupos/n_24-grupos_19-i_2.in
1824,grupos,BT,0.143701,instancias/grupos/n_15-grupos_10-i_0.in
1825,grupos,DP,0.013813,instancias/grupos/n_15-grupos_10-i_0.in
1826,grupos,BT,5.41054,instancias/grupos/n_25-grupos_8-i_2.in
1827,grupos,DP,0.030344,instancias/grupos/n_25-grupos_8-i_2.in
1828,grupos,BT,0.007892,instancias/grupos/n_7-grupos_4-i_0.in
1829,grupos,DP,0.003423,instancias/grupos/n_7-grupos_4-i_0.in
1830,grupos,BT,0.0502,instancias/grupos/n_12-grupos_6-i_1.in
1831,grupos,DP,0.008006,instancias/grupos/n_12-grupos_6-i_1.in
1832,grupos,BT,2.73304,instancias/grupos/n_24-grupos_15-i_2.in
1833,grupos,DP,0.03964,instancias/grupos/n_24-grupos_15-i_2.in
1834,grupos,BT,0.293234,instancias/grupos/n_17-grupos_13-i_1.in
1835,grupos,DP,0.021811,instancias/grupos/n_17-grupos_13-i_1.in
1836,grupos,BT,1.31846,instancias/grupos/n_21-grupos_3-i_1.in
1837,grupos,DP,0.012609,instancias/grupos/n_21-grupos_3-i_1.in
1838,grupos,BT,1.54718,instancias/grupos/n_22-grupos_20-i_1.in
1839,grupos,DP,0.046878,instancias/grupos/n_22-grupos_20-i_1.in
1840,grupos,BT,2.25767,instancias/grupos/n_23-grupos_17-i_1.in
1841,grupos,DP,0.046162,instancias/grupos/n_23-grupos_17-i_1.in
1842,grupos,BT,0.235407,instancias/grupos/n_17-grupos_14-i_2.in
1843,grupos,DP,0.023926,instancias/grupos/n_17-grupos_14-i_2.in
1844,grupos,BT,1.76537,instancias/grupos/n_21-grupos_11-i_0.in
1845,grupos,DP,0.028504,instancias/grupos/n_21-grupos_11-i_0.in
1846,grupos,BT,0.682812,instancias/grupos/n_20-grupos_20-i_0.in
1847,grupos,DP,0.04624,instancias/grupos/n_20-grupos_20-i_0.in
1848,grupos,BT,0.31084,instancias/grupos/n_17-grupos_9-i_2.in
1849,grupos,DP,0.016258,instancias/grupos/n_17-grupos_9-i_2.in
1850,grupos,BT,3.82258,instancias/grupos/n_23-grupos_16-i_2.in
1851,grupos,DP,0.041501,instancias/grupos/n_23-grupos_16-i_2.in
1852,grupos,BT,6.13927,instancias/grupos/n_25-grupos_2-i_1.in
1853,grupos,DP,0.012124,instancias/grupos/n_25-grupos_2-i_1.in
1854,grupos,BT,0.286413,instancias/grupos/n_17-grupos_5-i_1.in
1855,grupos,DP,0.015453,instancias/grupos/n_17-grupos_5-i_1.in
1856,grupos,BT,1.91939,instancias/grupos/n_22-grupos_2-i_0.in
1857,grupos,DP,0.01019,instancias/grupos/n_22-grupos_2-i_0.in
1858,grupos,BT,0.005756,instancias/grupos/n_6-grupos_2-i_1.in
1859,grupos,DP,0.00274,instancias/grupos/n_6-grupos_2-i_1.in
1860,grupos,BT,2.70922,instancias/grupos/n_23-grupos_12-i_0.in
1861,grupos,DP,0.040291,instancias/grupos/n_23-grupos_12-i_0.in
1862,grupos,BT,2.67787,instancias/grupos/n_23-grupos_3-i_1.in
1863,grupos,DP,0.015029,instancias/grupos/n_23-grupos_3-i_1.in
1864,grupos,BT,0.150953,instancias/grupos/n_15-grupos_2-i_0.in
1865,grupos,DP,0.01577,instancias/grupos/n_15-grupos_2-i_0.in
1866,grupos,BT,0.162102,instancias/grupos/n_15-grupos_11-i_1.in
1867,grupos,DP,0.015676,instancias/grupos/n_15-grupos_11-i_1.in
1868,grupos,BT,1.86428,instancias/grupos/n_22-grupos_18-i_0.in
1869,grupos,DP,0.054298,instancias/grupos/n_22-grupos_18-i_0.in
1870,grupos,BT,0.004598,instancias/grupos/n_5-grupos_2-i_0.in
1871,grupos,DP,0.002471,instancias/grupos/n_5-grupos_2-i_0.in
1872,grupos,BT,1.57356,instancias/grupos/n_21-grupos_1-i_2.in
1873,grupos,DP,0.007813,instancias/grupos/n_21-grupos_1-i_2.in
1874,grupos,BT,0.131281,instancias/grupos/n_15-grupos_5-i_2.in
1875,grupos,DP,0.008948,instancias/grupos/n_15-grupos_5-i_2.in
1876,grupos,BT,1.65046,instancias/grupos/n_22-grupos_4-i_2.in
1877,grupos,DP,0.01639,instancias/grupos/n_22-grupos_4-i_2.in
1878,grupos,BT,0.048083,instancias/grupos/n_12-grupos_3-i_2.in
1879,grupos,DP,0.006393,instancias/grupos/n_12-grupos_3-i_2.in
1880,grupos,BT,0.091467,instancias/grupos/n_13-grupos_2-i_2.in
1881,grupos,DP,0.006383,instancias/grupos/n_13-grupos_2-i_2.in
1882,grupos,BT,2.08816,instancias/grupos/n_23-grupos_9-i_0.in
1883,grupos,DP,0.027272,instancias/grupos/n_23-grupos_9-i_0.in
1884,grupos,BT,0.089932,instancias/grupos/n_14-grupos_13-i_1.in
1885,grupos,DP,0.015392,instancias/grupos/n_14-grupos_13-i_1.in
1886,grupos,BT,0.050045,instancias/grupos/n_13-grupos_1-i_1.in
1887,grupos,DP,0.003949,instancias/grupos/n_13-grupos_1-i_1.in
1888,grupos,BT,0.367557,instancias/grupos/n_17-grupos_8-i_2.in
1889,grupos,DP,0.016522,instancias/grupos/n_17-grupos_8-i_2.in
1890,grupos,BT,0.010105,instancias/grupos/n_7-grupos_3-i_2.in
1891,grupos,DP,0.003248,instancias/grupos/n_7-grupos_3-i_2.in
1892,grupos,BT,1.35947,instancias/grupos/n_22-grupos_13-i_1.in
1893,grupos,DP,0.033633,instancias/grupos/n_22-grupos_13-i_1.in
1894,grupos,BT,1.3211,instancias/grupos/n_22-grupos_13-i_0.in
1895,grupos,DP,0.032529,instancias/grupos/n_22-grupos_13-i_0.in
1896,grupos,BT,2.04703,instancias/grupos/n_22-grupos_11-i_2.in
1897,grupos,DP,0.03318,instancias/grupos/n_22-grupos_11-i_2.in
1898,grupos,BT,0.168196,instancias/grupos/n_15-grupos_14-i_0.in
1899,grupos,DP,0.017215,instancias/grupos/n_15-grupos_14-i_0.in
1900,grupos,BT,1.27792,instancias/grupos/n_21-grupos_6-i_1.in
1901,grupos,DP,0.036267,instancias/grupos/n_21-grupos_6-i_1.in
1902,grupos,BT,1.45091,instancias/grupos/n_21-grupos_16-i_2.in
1903,grupos,DP,0.038848,instancias/grupos/n_21-grupos_16-i_2.in
1904,grupos,BT,0.203104,instancias/grupos/n_17-grupos_10-i_1.in
1905,grupos,DP,0.017413,instancias/grupos/n_17-grupos_10-i_1.in
1906,grupos,BT,1.27398,instancias/grupos/n_21-grupos_13-i_2.in
1907,grupos,DP,0.031656,instancias/grupos/n_21-grupos_13-i_2.in
1908,grupos,BT,0.069858,instancias/grupos/n_14-grupos_2-i_2.in
1909,grupos,DP,0.006575,instancias/grupos/n_14-grupos_2-i_2.in
1910,grupos,BT,0.272028,instancias/grupos/n_17-grupos_4-i_1.in
1911,grupos,DP,0.010556,instancias/grupos/n_17-grupos_4-i_1.in
1912,grupos,BT,0.066063,instancias/grupos/n_13-grupos_4-i_1.in
1913,grupos,DP,0.007274,instancias/grupos/n_13-grupos_4-i_1.in
1914,grupos,BT,0.091348,instancias/grupos/n_14-grupos_14-i_1.in
1915,grupos,DP,0.017935,instancias/grupos/n_14-grupos_14-i_1.in
1916,grupos,BT,1.3766,instancias/grupos/n_21-grupos_16-i_0.in
1917,grupos,DP,0.03602,instancias/grupos/n_21-grupos_16-i_0.in
1918,grupos,BT,5.61429,instancias/grupos/n_25-grupos_25-i_0.in
1919,grupos,DP,0.087036,instancias/grupos/n_25-grupos_25-i_0.in
1920,grupos,BT,0.178966,instancias/grupos/n_15-grupos_10-i_1.in
1921,grupos,DP,0.012048,instancias/grupos/n_15-grupos_10-i_1.in
1922,grupos,BT,1.9499,instancias/grupos/n_23-grupos_15-i_0.in
1923,grupos,DP,0.038202,instancias/grupos/n_23-grupos_15-i_0.in
1924,grupos,BT,0.228397,instancias/grupos/n_17-grupos_16-i_0.in
1925,grupos,DP,0.025026,instancias/grupos/n_17-grupos_16-i_0.in
1926,grupos,BT,0.049692,instancias/grupos/n_12-grupos_1-i_1.in
1927,grupos,DP,0.003868,instancias/grupos/n_12-grupos_1-i_1.in
1928,grupos,BT,1.25868,instancias/grupos/n_20-grupos_9-i_1.in
1929,grupos,DP,0.022584,instancias/grupos/n_20-grupos_9-i_1.in
1930,grupos,BT,0.456613,instancias/grupos/n_18-grupos_18-i_0.in
1931,grupos,DP,0.03611,instancias/grupos/n_18-grupos_18-i_0.in
1932,grupos,BT,0.258002,instancias/grupos/n_16-grupos_5-i_2.in
1933,grupos,DP,0.010572,instancias/grupos/n_16-grupos_5-i_2.in
1934,grupos,BT,0.084903,instancias/grupos/n_14-grupos_10-i_1.in
1935,grupos,DP,0.020513,instancias/grupos/n_14-grupos_10-i_1.in
1936,grupos,BT,2.11397,instancias/grupos/n_23-grupos_17-i_0.in
1937,grupos,DP,0.046728,instancias/grupos/n_23-grupos_17-i_0.in
1938,grupos,BT,0.012361,instancias/grupos/n_9-grupos_8-i_0.in
1939,grupos,DP,0.015478,instancias/grupos/n_9-grupos_8-i_0.in
1940,grupos,BT,1.17698,instancias/grupos/n_22-grupos_16-i_2.in
1941,grupos,DP,0.040607,instancias/grupos/n_22-grupos_16-i_2.in
1942,grupos,BT,0.020196,instancias/grupos/n_10-grupos_9-i_2.in
1943,grupos,DP,0.007642,instancias/grupos/n_10-grupos_9-i_2.in
1944,grupos,BT,0.016452,instancias/grupos/n_9-grupos_3-i_1.in
1945,grupos,DP,0.004472,instancias/grupos/n_9-grupos_3-i_1.in
1946,grupos,BT,0.004458,instancias/grupos/n_5-grupos_1-i_2.in
1947,grupos,DP,0.002388,instancias/grupos/n_5-grupos_1-i_2.in
1948,grupos,BT,0.022778,instancias/grupos/n_10-grupos_1-i_0.in
1949,grupos,DP,0.003285,instancias/grupos/n_10-grupos_1-i_0.in
1950,grupos,BT,0.029563,instancias/grupos/n_12-grupos_7-i_0.in
1951,grupos,DP,0.008342,instancias/grupos/n_12-grupos_7-i_0.in
1952,grupos,BT,0.055173,instancias/grupos/n_13-grupos_11-i_2.in
1953,grupos,DP,0.012689,instancias/grupos/n_13-grupos_11-i_2.in
1954,grupos,BT,0.123129,instancias/grupos/n_15-grupos_12-i_2.in
1955,grupos,DP,0.016382,instancias/grupos/n_15-grupos_12-i_2.in
1956,grupos,BT,0.015116,instancias/grupos/n_9-grupos_9-i_0.in
1957,grupos,DP,0.006836,instancias/grupos/n_9-grupos_9-i_0.in
1958,grupos,BT,0.208804,instancias/grupos/n_16-grupos_3-i_0.in
1959,grupos,DP,0.007547,instancias/grupos/n_16-grupos_3-i_0.in
1960,grupos,BT,2.91667,instancias/grupos/n_24-grupos_10-i_2.in
1961,grupos,DP,0.031913,instancias/grupos/n_24-grupos_10-i_2.in
1962,grupos,BT,0.114308,instancias/grupos/n_14-grupos_4-i_1.in
1963,grupos,DP,0.00797,instancias/grupos/n_14-grupos_4-i_1.in
1964,grupos,BT,0.283933,instancias/grupos/n_17-grupos_17-i_1.in
1965,grupos,DP,0.030315,instancias/grupos/n_17-grupos_17-i_1.in
1966,grupos,BT,0.184852,instancias/grupos/n_16-grupos_3-i_1.in
1967,grupos,DP,0.007728,instancias/grupos/n_16-grupos_3-i_1.in
1968,grupos,BT,4.09879,instancias/grupos/n_25-grupos_22-i_2.in
1969,grupos,DP,0.073573,instancias/grupos/n_25-grupos_22-i_2.in
1970,grupos,BT,0.090841,instancias/grupos/n_14-grupos_10-i_0.in
1971,grupos,DP,0.013388,instancias/grupos/n_14-grupos_10-i_0.in
1972,grupos,BT,0.112199,instancias/grupos/n_14-grupos_10-i_2.in
1973,grupos,DP,0.011493,instancias/grupos/n_14-grupos_10-i_2.in
1974,grupos,BT,0.528694,instancias/grupos/n_18-grupos_12-i_0.in
1975,grupos,DP,0.022767,instancias/grupos/n_18-grupos_12-i_0.in
1976,grupos,BT,0.178471,instancias/grupos/n_16-grupos_10-i_0.in
1977,grupos,DP,0.025215,instancias/grupos/n_16-grupos_10-i_0.in
1978,grupos,BT,5.16434,instancias/grupos/n_24-grupos_6-i_2.in
1979,grupos,DP,0.023135,instancias/grupos/n_24-grupos_6-i_2.in
1980,grupos,BT,0.15744,instancias/grupos/n_16-grupos_3-i_2.in
1981,grupos,DP,0.00816,instancias/grupos/n_16-grupos_3-i_2.in
1982,grupos,BT,0.42611,instancias/grupos/n_18-grupos_15-i_2.in
1983,grupos,DP,0.026986,instancias/grupos/n_18-grupos_15-i_2.in
1984,grupos,BT,4.41915,instancias/grupos/n_24-grupos_1-i_1.in
1985,grupos,DP,0.008456,instancias/grupos/n_24-grupos_1-i_1.in
1986,grupos,BT,0.712207,instancias/grupos/n_20-grupos_16-i_0.in
1987,grupos,DP,0.034371,instancias/grupos/n_20-grupos_16-i_0.in
1988,grupos,BT,0.040545,instancias/grupos/n_12-grupos_6-i_0.in
1989,grupos,DP,0.023454,instancias/grupos/n_12-grupos_6-i_0.in
1990,grupos,BT,0.010969,instancias/grupos/n_8-grupos_6-i_1.in
1991,grupos,DP,0.003887,instancias/grupos/n_8-grupos_6-i_1.in
1992,grupos,BT,0.828541,instancias/grupos/n_20-grupos_12-i_0.in
1993,grupos,DP,0.036968,instancias/grupos/n_20-grupos_12-i_0.in
1994,grupos,BT,0.405996,instancias/grupos/n_17-grupos_10-i_0.in
1995,grupos,DP,0.018569,instancias/grupos/n_17-grupos_10-i_0.in
1996,grupos,BT,0.87685,instancias/grupos/n_19-grupos_14-i_1.in
1997,grupos,DP,0.026431,instancias/grupos/n_19-grupos_14-i_1.in
1998,grupos,BT,0.011519,instancias/grupos/n_8-grupos_8-i_2.in
1999,grupos,DP,0.0055,instancias/grupos/n_8-grupos_8-i_2.in
2000,grupos,BT,0.008433,instancias/grupos/n_7-grupos_6-i_1.in
2001,grupos,DP,0.003855,instancias/grupos/n_7-grupos_6-i_1.in
2002,grupos,BT,0.008268,instancias/grupos/n_7-grupos_3-i_1.in
2003,grupos,DP,0.002944,instancias/grupos/n_7-grupos_3-i_1.in
2004,grupos,BT,0.074079,instancias/grupos/n_13-grupos_11-i_1.in
2005,grupos,DP,0.012285,instancias/grupos/n_13-grupos_11-i_1.in
2006,grupos,BT,0.612557,instancias/grupos/n_19-grupos_19-i_0.in
2007,grupos,DP,0.038888,instancias/grupos/n_19-grupos_19-i_0.in
2008,grupos,BT,0.13632,instancias/grupos/n_15-grupos_3-i_0.in
2009,grupos,DP,0.00769,instancias/grupos/n_15-grupos_3-i_0.in
2010,grupos,BT,0.008887,instancias/grupos/n_8-grupos_7-i_2.in
2011,grupos,DP,0.004287,instancias/grupos/n_8-grupos_7-i_2.in
2012,grupos,BT,1.64673,instancias/grupos/n_22-grupos_3-i_2.in
2013,grupos,DP,0.012145,instancias/grupos/n_22-grupos_3-i_2.in
2014,grupos,BT,3.55221,instancias/grupos/n_25-grupos_20-i_0.in
2015,grupos,DP,0.062795,instancias/grupos/n_25-grupos_20-i_0.in
2016,grupos,BT,0.034421,instancias/grupos/n_11-grupos_8-i_1.in
2017,grupos,DP,0.007897,instancias/grupos/n_11-grupos_8-i_1.in
2018,grupos,BT,0.165387,instancias/grupos/n_15-grupos_11-i_2.in
2019,grupos,DP,0.014662,instancias/grupos/n_15-grupos_11-i_2.in
